Frame,Opponent x,Opponent y,AI x,AI y,Opponent Facing,AI Facing,Opponent Action,AI Action,Opponent Action Frame,AI Action Frame,Opponent Jumps Left,AI Jumps Left,Opponent Stock,AI Stock,Opponent Percent,AI Percent,Buttons Pressed,Notes,Frame Process Time
81,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.KNEE_BEND,2,3,1,2,4,4,0.0,0.0,"PRESS B
SET MAIN 0.5003937007874015 0.1854330708661417
Empty Input",,
82,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.DOWN_B_STUN,3,1,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
83,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_AIR,Action.DOWN_B_STUN,1,2,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
84,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_GROUND,Action.DOWN_B_STUN,2,3,2,1,4,4,0.0,0.0,"Empty InputPRESS Y
",,
85,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.DOWN_B_AIR,1,1,2,1,4,4,0.0,0.0,Empty InputEmpty Input,,
86,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.DOWN_B_GROUND,2,2,2,2,4,4,0.0,0.0,"PRESS Y
Empty Input",,
87,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.KNEE_BEND,3,1,2,2,4,4,0.0,0.0,"Empty InputPRESS B
SET MAIN 0.5003937007874015 0.1854330708661417
",,
88,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.KNEE_BEND,1,2,1,2,4,4,0.0,0.0,Empty InputEmpty Input,,
89,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.KNEE_BEND,2,3,1,2,4,4,0.0,0.0,"PRESS B
SET MAIN 0.5003937007874015 0.1854330708661417
Empty Input",,
90,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.DOWN_B_STUN,3,1,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
91,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_AIR,Action.DOWN_B_STUN,1,2,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
92,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_GROUND,Action.DOWN_B_STUN,2,3,2,1,4,4,0.0,0.0,"Empty InputPRESS Y
",,
93,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.DOWN_B_AIR,1,1,2,1,4,4,0.0,0.0,Empty InputEmpty Input,,
94,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.DOWN_B_GROUND,2,2,2,2,4,4,0.0,0.0,"PRESS Y
Empty Input",,
95,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.KNEE_BEND,3,1,2,2,4,4,0.0,0.0,"Empty InputPRESS B
SET MAIN 0.5003937007874015 0.1854330708661417
",,
96,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.KNEE_BEND,1,2,1,2,4,4,0.0,0.0,Empty InputEmpty Input,,
97,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.KNEE_BEND,2,3,1,2,4,4,0.0,0.0,"PRESS B
SET MAIN 0.5003937007874015 0.1854330708661417
Empty Input",,
98,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.DOWN_B_STUN,3,1,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
99,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_AIR,Action.DOWN_B_STUN,1,2,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
100,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_GROUND,Action.DOWN_B_STUN,2,3,2,1,4,4,0.0,0.0,"Empty InputPRESS Y
",,
101,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.DOWN_B_AIR,1,1,2,1,4,4,0.0,0.0,Empty InputEmpty Input,,
102,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.DOWN_B_GROUND,2,2,2,2,4,4,0.0,0.0,"PRESS Y
Empty Input",,
103,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.KNEE_BEND,3,1,2,2,4,4,0.0,0.0,"Empty InputPRESS B
SET MAIN 0.5003937007874015 0.1854330708661417
",,
104,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.KNEE_BEND,1,2,1,2,4,4,0.0,0.0,Empty InputEmpty Input,,
105,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.KNEE_BEND,2,3,1,2,4,4,0.0,0.0,"PRESS B
SET MAIN 0.5003937007874015 0.1854330708661417
Empty Input",,
106,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.DOWN_B_STUN,3,1,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
107,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_AIR,Action.DOWN_B_STUN,1,2,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
108,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_GROUND,Action.DOWN_B_STUN,2,3,2,1,4,4,0.0,0.0,"Empty InputPRESS Y
",,
109,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.DOWN_B_AIR,1,1,2,1,4,4,0.0,0.0,Empty InputEmpty Input,,
110,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.DOWN_B_GROUND,2,2,2,2,4,4,0.0,0.0,"PRESS Y
Empty Input",,
111,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.KNEE_BEND,3,1,2,2,4,4,0.0,0.0,"Empty InputPRESS B
SET MAIN 0.5003937007874015 0.1854330708661417
",,
112,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.KNEE_BEND,1,2,1,2,4,4,0.0,0.0,Empty InputEmpty Input,,
113,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.KNEE_BEND,2,3,1,2,4,4,0.0,0.0,"PRESS B
SET MAIN 0.5003937007874015 0.1854330708661417
Empty Input",,
114,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.DOWN_B_STUN,3,1,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
115,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_AIR,Action.DOWN_B_STUN,1,2,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
116,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_GROUND,Action.DOWN_B_STUN,2,3,2,1,4,4,0.0,0.0,"Empty InputPRESS Y
",,
117,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.DOWN_B_AIR,1,1,2,1,4,4,0.0,0.0,Empty InputEmpty Input,,
118,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.DOWN_B_GROUND,2,2,2,2,4,4,0.0,0.0,"PRESS Y
Empty Input",,
119,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.KNEE_BEND,3,1,2,2,4,4,0.0,0.0,"Empty InputPRESS B
SET MAIN 0.5003937007874015 0.1854330708661417
",,
120,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.KNEE_BEND,1,2,1,2,4,4,0.0,0.0,Empty InputEmpty Input,,
121,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.KNEE_BEND,2,3,1,2,4,4,0.0,0.0,"PRESS B
SET MAIN 0.5003937007874015 0.1854330708661417
Empty Input",,
122,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.DOWN_B_STUN,3,1,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
123,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_AIR,Action.DOWN_B_STUN,1,2,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
124,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_GROUND,Action.DOWN_B_STUN,2,3,2,1,4,4,0.0,0.0,"Empty InputPRESS Y
",,
125,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.DOWN_B_AIR,1,1,2,1,4,4,0.0,0.0,Empty InputEmpty Input,,
126,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.DOWN_B_GROUND,2,2,2,2,4,4,0.0,0.0,"PRESS Y
Empty Input",,
127,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.KNEE_BEND,3,1,2,2,4,4,0.0,0.0,"Empty InputPRESS B
SET MAIN 0.5003937007874015 0.1854330708661417
",,
128,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.KNEE_BEND,1,2,1,2,4,4,0.0,0.0,Empty InputEmpty Input,,
129,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.KNEE_BEND,2,3,1,2,4,4,0.0,0.0,"PRESS B
SET MAIN 0.5003937007874015 0.1854330708661417
Empty Input",,
130,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.DOWN_B_STUN,3,1,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
131,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_AIR,Action.DOWN_B_STUN,1,2,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
132,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_GROUND,Action.DOWN_B_STUN,2,3,2,1,4,4,0.0,0.0,"Empty InputPRESS Y
",,
133,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.DOWN_B_AIR,1,1,2,1,4,4,0.0,0.0,Empty InputEmpty Input,,
134,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.DOWN_B_GROUND,2,2,2,2,4,4,0.0,0.0,"PRESS Y
Empty Input",,
135,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.KNEE_BEND,3,1,2,2,4,4,0.0,0.0,"Empty InputPRESS B
SET MAIN 0.5003937007874015 0.1854330708661417
",,
136,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.KNEE_BEND,1,2,1,2,4,4,0.0,0.0,Empty InputEmpty Input,,
137,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.KNEE_BEND,2,3,1,2,4,4,0.0,0.0,"PRESS B
SET MAIN 0.5003937007874015 0.1854330708661417
Empty Input",,
138,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.DOWN_B_STUN,3,1,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
139,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_AIR,Action.DOWN_B_STUN,1,2,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
140,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_GROUND,Action.DOWN_B_STUN,2,3,2,1,4,4,0.0,0.0,"Empty InputPRESS Y
",,
141,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.DOWN_B_AIR,1,1,2,1,4,4,0.0,0.0,Empty InputEmpty Input,,
142,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.DOWN_B_GROUND,2,2,2,2,4,4,0.0,0.0,"PRESS Y
Empty Input",,
143,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.KNEE_BEND,3,1,2,2,4,4,0.0,0.0,"Empty InputPRESS B
SET MAIN 0.5003937007874015 0.1854330708661417
",,
144,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.KNEE_BEND,1,2,1,2,4,4,0.0,0.0,Empty InputEmpty Input,,
145,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.KNEE_BEND,2,3,1,2,4,4,0.0,0.0,"PRESS B
SET MAIN 0.5003937007874015 0.1854330708661417
Empty Input",,
146,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.DOWN_B_STUN,3,1,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
147,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_AIR,Action.DOWN_B_STUN,1,2,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
148,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_GROUND,Action.DOWN_B_STUN,2,3,2,1,4,4,0.0,0.0,"Empty InputPRESS Y
",,
149,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.DOWN_B_AIR,1,1,2,1,4,4,0.0,0.0,Empty InputEmpty Input,,
150,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.DOWN_B_GROUND,2,2,2,2,4,4,0.0,0.0,"PRESS Y
Empty Input",,
151,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.KNEE_BEND,3,1,2,2,4,4,0.0,0.0,"Empty InputPRESS B
SET MAIN 0.5003937007874015 0.1854330708661417
",,
152,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.KNEE_BEND,1,2,1,2,4,4,0.0,0.0,Empty InputEmpty Input,,
153,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.KNEE_BEND,2,3,1,2,4,4,0.0,0.0,"PRESS B
SET MAIN 0.5003937007874015 0.1854330708661417
Empty Input",,
154,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.DOWN_B_STUN,3,1,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
155,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_AIR,Action.DOWN_B_STUN,1,2,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
156,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_GROUND,Action.DOWN_B_STUN,2,3,2,1,4,4,0.0,0.0,"Empty InputPRESS Y
",,
157,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.DOWN_B_AIR,1,1,2,1,4,4,0.0,0.0,Empty InputEmpty Input,,
158,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.DOWN_B_GROUND,2,2,2,2,4,4,0.0,0.0,"PRESS Y
Empty Input",,
159,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.KNEE_BEND,3,1,2,2,4,4,0.0,0.0,"Empty InputPRESS B
SET MAIN 0.5003937007874015 0.1854330708661417
",,
160,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.KNEE_BEND,1,2,1,2,4,4,0.0,0.0,Empty InputEmpty Input,,
161,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.KNEE_BEND,2,3,1,2,4,4,0.0,0.0,"PRESS B
SET MAIN 0.5003937007874015 0.1854330708661417
Empty Input",,
162,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.DOWN_B_STUN,3,1,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
163,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_AIR,Action.DOWN_B_STUN,1,2,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
164,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_GROUND,Action.DOWN_B_STUN,2,3,2,1,4,4,0.0,0.0,"Empty InputPRESS Y
",,
165,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.DOWN_B_AIR,1,1,2,1,4,4,0.0,0.0,Empty InputEmpty Input,,
166,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.DOWN_B_GROUND,2,2,2,2,4,4,0.0,0.0,"PRESS Y
Empty Input",,
167,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.KNEE_BEND,3,1,2,2,4,4,0.0,0.0,"Empty InputPRESS B
SET MAIN 0.5003937007874015 0.1854330708661417
",,
168,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.KNEE_BEND,1,2,1,2,4,4,0.0,0.0,Empty InputEmpty Input,,
169,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.KNEE_BEND,2,3,1,2,4,4,0.0,0.0,"PRESS B
SET MAIN 0.5003937007874015 0.1854330708661417
Empty Input",,
170,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.DOWN_B_STUN,3,1,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
171,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_AIR,Action.DOWN_B_STUN,1,2,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
172,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_GROUND,Action.DOWN_B_STUN,2,3,2,1,4,4,0.0,0.0,"Empty InputPRESS Y
",,
173,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.DOWN_B_AIR,1,1,2,1,4,4,0.0,0.0,Empty InputEmpty Input,,
174,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.DOWN_B_GROUND,2,2,2,2,4,4,0.0,0.0,"PRESS Y
Empty Input",,
175,42.0,23.450098,-42.0,23.450098,False,True,Action.KNEE_BEND,Action.KNEE_BEND,3,1,2,2,4,4,0.0,0.0,"Empty InputPRESS B
SET MAIN 0.5003937007874015 0.1854330708661417
",,
176,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.KNEE_BEND,1,2,1,2,4,4,0.0,0.0,Empty InputEmpty Input,,
177,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.KNEE_BEND,2,3,1,2,4,4,0.0,0.0,"PRESS B
SET MAIN 0.5003937007874015 0.1854330708661417
Empty Input",,
178,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_STUN,Action.DOWN_B_STUN,3,1,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
179,42.0,23.450098,-42.0,23.450098,False,True,Action.DOWN_B_AIR,Action.DOWN_B_STUN,1,2,1,1,4,4,0.0,0.0,Empty InputEmpty Input,,
